Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Amyotrophic lateral sclerosis (ALS)_Homo sapiens_hsa05014	1/51	0.101786057655935013865899918528157286345958709716796875	0.29323047582348704676036277305684052407741546630859375	0.1055592540269245649398044406552799046039581298828125	0.30155219114980458261499052241561003029346466064453125	-1.057814879927317	2.4169823291516708	DAXX
Regulation of lipolysis in adipocytes_Homo sapiens_hsa04923	1/56	0.1112026250599823240516883515738300047814846038818359375	0.29323047582348704676036277305684052407741546630859375	0.1151410908343722117042062791369971819221973419189453125	0.30155219114980458261499052241561003029346466064453125	-1.086160958508653	2.3856453312738592	ADCY7
Autoimmune thyroid disease_Homo sapiens_hsa05320	1/53	0.10556431387665994592328644330336828716099262237548828125	0.29323047582348704676036277305684052407741546630859375	0.10940355080073004001572911647599539719521999359130859375	0.30155219114980458261499052241561003029346466064453125	-1.0094183917766573	2.2696115423850842	HLA-DRA
Pathogenic Escherichia coli infection_Homo sapiens_hsa05130	1/55	0.10932705404468955057151191567754722200334072113037109375	0.29323047582348704676036277305684052407741546630859375	0.1132324219193834025087852523938636295497417449951171875	0.30155219114980458261499052241561003029346466064453125	-0.9819259535285516	2.1734060930481465	TUBA8
Longevity regulating pathway - multiple species_Homo sapiens_hsa04213	1/64	0.1260690350320987362930935660187969915568828582763671875	0.29323047582348704676036277305684052407741546630859375	0.1302729864115408642266658034714055247604846954345703125	0.30155219114980458261499052241561003029346466064453125	-1.0313640675392455	2.1358782761622948	ADCY7
Staphylococcus aureus infection_Homo sapiens_hsa05150	1/56	0.1112026250599823240516883515738300047814846038818359375	0.29323047582348704676036277305684052407741546630859375	0.1151410908343722117042062791369971819221973419189453125	0.30155219114980458261499052241561003029346466064453125	-0.8989564316135094	1.9744690667596778	HLA-DRA
Viral myocarditis_Homo sapiens_hsa05416	1/59	0.11680623470503749550264416257050470449030399322509765625	0.29323047582348704676036277305684052407741546630859375	0.12084411698148096736549206298150238581001758575439453125	0.30155219114980458261499052241561003029346466064453125	-0.9012457374032373	1.9351898433448886	HLA-DRA
Inflammatory bowel disease (IBD)_Homo sapiens_hsa05321	1/65	0.127910181729545990858554205260588787496089935302734375	0.29323047582348704676036277305684052407741546630859375	0.13214739807787811987083159692701883614063262939453125	0.30155219114980458261499052241561003029346466064453125	-0.924772276822623	1.9017266480321038	HLA-DRA
Gastric acid secretion_Homo sapiens_hsa04971	1/74	0.1443110110895622077986644171687657944858074188232421875	0.29323047582348704676036277305684052407741546630859375	0.14884825502732723645493706499109975993633270263671875	0.30155219114980458261499052241561003029346466064453125	-0.955834660169328	1.850289928499389	ADCY7
Aldosterone synthesis and secretion_Homo sapiens_hsa04925	1/81	0.1568586751497446363234899990857229568064212799072265625	0.29323047582348704676036277305684052407741546630859375	0.1616299030381986023829909981941455043852329254150390625	0.30155219114980458261499052241561003029346466064453125	-0.9808582517377975	1.8169516706890672	ADCY7
Steroid hormone biosynthesis_Homo sapiens_hsa00140	1/58	0.1149422076517915003446290711508481763303279876708984375	0.29323047582348704676036277305684052407741546630859375	0.11894693121704809357641607903133262880146503448486328125	0.30155219114980458261499052241561003029346466064453125	-0.8132688182243218	1.7593654323286214	HSD17B12
Leishmaniasis_Homo sapiens_hsa05140	1/73	0.1425036720079508045788685421939590014517307281494140625	0.29323047582348704676036277305684052407741546630859375	0.14700752893810797861107175776851363480091094970703125	0.30155219114980458261499052241561003029346466064453125	-0.8815370595804604	1.7175757974835848	HLA-DRA
Thyroid hormone synthesis_Homo sapiens_hsa04918	1/71	0.138877807512845563575609730833093635737895965576171875	0.29323047582348704676036277305684052407741546630859375	0.143314925132932480256187091072206385433673858642578125	0.30155219114980458261499052241561003029346466064453125	-0.8678597077348499	1.7132946280252024	ADCY7
Bile secretion_Homo sapiens_hsa04976	1/71	0.138877807512845563575609730833093635737895965576171875	0.29323047582348704676036277305684052407741546630859375	0.143314925132932480256187091072206385433673858642578125	0.30155219114980458261499052241561003029346466064453125	-0.8237443387533229	1.6262037952376385	ADCY7
Insulin secretion_Homo sapiens_hsa04911	1/85	0.163947935035172687179283457226119935512542724609375	0.29323047582348704676036277305684052407741546630859375	0.1688530383284943259258881198547896929085254669189453125	0.30155219114980458261499052241561003029346466064453125	-0.8800661655181775	1.5913412472680462	ADCY7
GABAergic synapse_Homo sapiens_hsa04727	1/88	0.169226660643669812866818347174557857215404510498046875	0.29323047582348704676036277305684052407741546630859375	0.17423222679075089924793928730650804936885833740234375	0.30155219114980458261499052241561003029346466064453125	-0.7993290835184553	1.420021126276426	ADCY7
GnRH signaling pathway_Homo sapiens_hsa04912	1/91	0.1744728457299242474487499521274003200232982635498046875	0.29323047582348704676036277305684052407741546630859375	0.17957890801815790116080506777507252991199493408203125	0.30155219114980458261499052241561003029346466064453125	-0.7721789333344505	1.348213731658099	ADCY7
Salivary secretion_Homo sapiens_hsa04970	1/89	0.170978994936255401793090413775644265115261077880859375	0.29323047582348704676036277305684052407741546630859375	0.176018056750152196432424034355790354311466217041015625	0.30155219114980458261499052241561003029346466064453125	-0.7528816515727795	1.3297505399748157	ADCY7
Dilated cardiomyopathy_Homo sapiens_hsa05414	1/90	0.172727720866289014001182522406452335417270660400390625	0.29323047582348704676036277305684052407741546630859375	0.1778002815719755547174685261779814027249813079833984375	0.30155219114980458261499052241561003029346466064453125	-0.7468572791384611	1.311510354359494	ADCY7
Hematopoietic cell lineage_Homo sapiens_hsa04640	1/88	0.169226660643669812866818347174557857215404510498046875	0.29323047582348704676036277305684052407741546630859375	0.17423222679075089924793928730650804936885833740234375	0.30155219114980458261499052241561003029346466064453125	-0.7344337672981184	1.3047335408133356	HLA-DRA
Salmonella infection_Homo sapiens_hsa05132	1/86	0.165711137986443102221301160170696675777435302734375	0.29323047582348704676036277305684052407741546630859375	0.170649724366922439511284892432740889489650726318359375	0.30155219114980458261499052241561003029346466064453125	-0.7125724381168203	1.2808554697336223	KLC1
Longevity regulating pathway - mammal_Homo sapiens_hsa04211	1/94	0.17968668598494186294800556424888782203197479248046875	0.29323047582348704676036277305684052407741546630859375	0.1848932645086099058051587462614406831562519073486328125	0.30155219114980458261499052241561003029346466064453125	-0.7019748485763061	1.2049683124370145	ADCY7
Morphine addiction_Homo sapiens_hsa05032	1/91	0.1744728457299242474487499521274003200232982635498046875	0.29323047582348704676036277305684052407741546630859375	0.17957890801815790116080506777507252991199493408203125	0.30155219114980458261499052241561003029346466064453125	-0.6725662032160727	1.1742912833809704	ADCY7
Circadian entrainment_Homo sapiens_hsa04713	1/95	0.1814174786556521368208194644466857425868511199951171875	0.29323047582348704676036277305684052407741546630859375	0.1866575647986702668479352951180771924555301666259765625	0.30155219114980458261499052241561003029346466064453125	-0.683395290189129	1.1665245918705163	ADCY7
Rheumatoid arthritis_Homo sapiens_hsa05323	1/90	0.172727720866289014001182522406452335417270660400390625	0.29323047582348704676036277305684052407741546630859375	0.1778002815719755547174685261779814027249813079833984375	0.30155219114980458261499052241561003029346466064453125	-0.6579414411666361	1.1553706936453079	HLA-DRA
Inflammatory mediator regulation of TRP channels_Homo sapiens_hsa04750	1/98	0.186588495009223809262266513542272150516510009765625	0.29323047582348704676036277305684052407741546630859375	0.1919291038756598399839248259013402275741100311279296875	0.30155219114980458261499052241561003029346466064453125	-0.6686534240991365	1.122568565929442	ADCY7
Progesterone-mediated oocyte maturation_Homo sapiens_hsa04914	1/98	0.186588495009223809262266513542272150516510009765625	0.29323047582348704676036277305684052407741546630859375	0.1919291038756598399839248259013402275741100311279296875	0.30155219114980458261499052241561003029346466064453125	-0.6253065813601645	1.0497957342392203	ADCY7
Estrogen signaling pathway_Homo sapiens_hsa04915	1/99	0.1883050703831859185033437142919865436851978302001953125	0.29323047582348704676036277305684052407741546630859375	0.19367918523083693660424842164502479135990142822265625	0.30155219114980458261499052241561003029346466064453125	-0.5718740599922925	0.954853495240661	ADCY7
Cholinergic synapse_Homo sapiens_hsa04725	1/111	0.208630152201653817911619626102037727832794189453125	0.307236766901962943254744686782942153513431549072265625	0.214406083584232354244392126929596997797489166259765625	0.31554341936281815605980227701365947723388671875	-0.6048596074820245	0.9479312597341829	ADCY7
Melanogenesis_Homo sapiens_hsa04916	1/100	0.190018109287747261060275150157394818961620330810546875	0.29323047582348704676036277305684052407741546630859375	0.1954257285117821096864787477898062206804752349853515625	0.30155219114980458261499052241561003029346466064453125	-0.5540668030478288	0.9201032237642288	ADCY7
Glycerophospholipid metabolism_Homo sapiens_hsa00564	1/95	0.1814174786556521368208194644466857425868511199951171875	0.29323047582348704676036277305684052407741546630859375	0.1866575647986702668479352951180771924555301666259765625	0.30155219114980458261499052241561003029346466064453125	-0.5184378338011736	0.8849497372417929	PHOSPHO1
Pancreatic secretion_Homo sapiens_hsa04972	1/96	0.1831447062916644330510251847954350523650646209716796875	0.29323047582348704676036277305684052407741546630859375	0.1884183003371175668672066194631042890250682830810546875	0.30155219114980458261499052241561003029346466064453125	-0.48733057258119666	0.8272332638190084	ADCY7
Retrograde endocannabinoid signaling_Homo sapiens_hsa04723	1/101	0.191727618807664590416806049688602797687053680419921875	0.29323047582348704676036277305684052407741546630859375	0.19716874036717990659184351898147724568843841552734375	0.30155219114980458261499052241561003029346466064453125	-0.49801595637561624	0.8225627788057354	ADCY7
Glutamatergic synapse_Homo sapiens_hsa04724	1/114	0.2136332784042254406831062851779279299080371856689453125	0.307236766901962943254744686782942153513431549072265625	0.2195095361408159473359802404957008548080921173095703125	0.31554341936281815605980227701365947723388671875	-0.5121930213713148	0.7905670531675165	ADCY7
Platelet activation_Homo sapiens_hsa04611	1/122	0.2268244749444205676791597170449676923453807830810546875	0.307236766901962943254744686782942153513431549072265625	0.2329678723300092901826729985259589739143848419189453125	0.31554341936281815605980227701365947723388671875	-0.46490568632429913	0.6897242196415344	ADCY7
Toxoplasmosis_Homo sapiens_hsa05145	1/118	0.220256107048545146653850679285824298858642578125	0.307236766901962943254744686782942153513431549072265625	0.226266014812663562860706178980763070285320281982421875	0.31554341936281815605980227701365947723388671875	-0.454999676746696	0.6883982613994327	HLA-DRA
Metabolic pathways_Homo sapiens_hsa01100	4/1239	0.261403215638967456602159700196352787315845489501953125	0.324376458242131737730318263857043348252773284912109375	0.26713498901429855170164273658883757889270782470703125	0.33288657619788153407824893292854540050029754638671875	-0.49678188822136465	0.6665278759548191	PHOSPHO1;B3GALT4;HSD17B12;CKB
Vascular smooth muscle contraction_Homo sapiens_hsa04270	1/120	0.223547071201663671846660008668550290167331695556640625	0.307236766901962943254744686782942153513431549072265625	0.2296237455130259175195561738291871733963489532470703125	0.31554341936281815605980227701365947723388671875	-0.40549433085754477	0.60748455097644	ADCY7
Oocyte meiosis_Homo sapiens_hsa04114	1/123	0.228458108721972419363765993693959899246692657470703125	0.307236766901962943254744686782942153513431549072265625	0.2346348502954288817168304603910655714571475982666015625	0.31554341936281815605980227701365947723388671875	-0.3736141308768446	0.5516048058846867	ADCY7
Lysosome_Homo sapiens_hsa04142	1/123	0.228458108721972419363765993693959899246692657470703125	0.307236766901962943254744686782942153513431549072265625	0.2346348502954288817168304603910655714571475982666015625	0.31554341936281815605980227701365947723388671875	-0.3677908549928014	0.543007307294117	AP1M2
Ribosome_Homo sapiens_hsa03010	1/137	0.25097823329104773648623449844308197498321533203125	0.324376458242131737730318263857043348252773284912109375	0.257620338435532503229552503398736007511615753173828125	0.33288657619788153407824893292854540050029754638671875	-0.3159610027783391	0.43678103475435354	RPS18
Phospholipase D signaling pathway_Homo sapiens_hsa04072	1/144	0.26199637011864485014456249700742773711681365966796875	0.324376458242131737730318263857043348252773284912109375	0.268869926929058145059769913132186047732830047607421875	0.33288657619788153407824893292854540050029754638671875	-0.3165329464302085	0.4239720246000164	ADCY7
Systemic lupus erythematosus_Homo sapiens_hsa05322	1/135	0.247800809469606253543361162883229553699493408203125	0.324376458242131737730318263857043348252773284912109375	0.254376621068136188341668457724153995513916015625	0.33288657619788153407824893292854540050029754638671875	-0.2983586957648047	0.41624918010181305	HLA-DRA
Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514	1/142	0.2588645792165689130115424632094800472259521484375	0.324376458242131737730318263857043348252773284912109375	0.265672102731213832793599749493296258151531219482421875	0.33288657619788153407824893292854540050029754638671875	-0.2814054130071836	0.38030540568259513	HLA-DRA
Oxytocin signaling pathway_Homo sapiens_hsa04921	1/158	0.283560041598132694939948805767926387488842010498046875	0.34027204991775927833685955192777328193187713623046875	0.290893401292482589592935937616857700049877166748046875	0.3490720815509791297159836176433600485324859619140625	-0.2983332722284748	0.37599878805752784	ADCY7
Adrenergic signaling in cardiomyocytes_Homo sapiens_hsa04261	1/148	0.26822124364194188661514317573164589703083038330078125	0.326894640688616677781652697376557625830173492431640625	0.275226620935894505937113763138768263161182403564453125	0.335432444265621410028899163080495782196521759033203125	-0.2853500045822081	0.3755043704884641	ADCY7
cGMP-PKG signaling pathway_Homo sapiens_hsa04022	1/167	0.297096294541635774777432743576355278491973876953125	0.35111380264011504692689413786865770816802978515625	0.304722695999166071079145012845401652157306671142578125	0.360126822544468983000598427679506130516529083251953125	-0.2526795864079722	0.3066769534305482	ADCY7
Influenza A_Homo sapiens_hsa05164	1/175	0.30891869189986931321101337744039483368396759033203125	0.352347037840322008239724027589545585215091705322265625	0.31680366924368674741430140784359537065029144287109375	0.361312136670558115003615284877014346420764923095703125	-0.26064675721162633	0.30617579505807213	HLA-DRA
Calcium signaling pathway_Homo sapiens_hsa04020	1/180	0.316208880113109491727385602644062601029872894287109375	0.352347037840322008239724027589545585215091705322265625	0.324254481627423929435138916232972405850887298583984375	0.361312136670558115003615284877014346420764923095703125	-0.21856873152036752	0.2516496053513448	ADCY7
Purine metabolism_Homo sapiens_hsa00230	1/176	0.310382773366654929336760915248305536806583404541015625	0.352347037840322008239724027589545585215091705322265625	0.318299938040710828079937755319406278431415557861328125	0.361312136670558115003615284877014346420764923095703125	-0.18945646661625282	0.2216544018400852	ADCY7
Epstein-Barr virus infection_Homo sapiens_hsa05169	1/202	0.34740372149617215757899657546659000217914581298828125	0.371198496941115452241177763426094315946102142333984375	0.35614604210508937764956272076233290135860443115234375	0.3805396066328352588925554300658404827117919921875	-0.1695871987572454	0.17929906975163865	HLA-DRA
Tuberculosis_Homo sapiens_hsa05152	1/178	0.3133018583430191572603007443831302225589752197265625	0.352347037840322008239724027589545585215091705322265625	0.321283304551489290457055858496460132300853729248046875	0.361312136670558115003615284877014346420764923095703125	-0.14774126883479075	0.1714667658059764	HLA-DRA
Rap1 signaling pathway_Homo sapiens_hsa04015	1/211	0.359760902526661763278781336339307017624378204345703125	0.379207437798373236947924169726320542395114898681640625	0.368783075161674578357207110457238741219043731689453125	0.38871729544068400752365732842008583247661590576171875	-0.12704987686433541	0.12988507463252438	ADCY7
Chemokine signaling pathway_Homo sapiens_hsa04062	1/187	0.326289158842958670891931660662521608173847198486328125	0.358458512531701078973611629407969303429126739501953125	0.33455827605704946403619715056265704333782196044921875	0.36754289482323743154523754128604196012020111083984375	-0.11248199857222954	0.1259766102173739	ADCY7
cAMP signaling pathway_Homo sapiens_hsa04024	1/199	0.3432331552939882346464628426474519073963165283203125	0.371198496941115452241177763426094315946102142333984375	0.35188149475525631881822619106969796121120452880859375	0.3805396066328352588925554300658404827117919921875	-0.10936391137113301	0.11694778567516285	ADCY7
Ras signaling pathway_Homo sapiens_hsa04014	1/227	0.38116761957603484400891602490446530282497406005859375	0.39641432435907619780124377939500845968723297119140625	0.3906791044391926259748970551299862563610076904296875	0.40630626861676033545478503583581186830997467041015625	-0.09453245212694886	0.09117806772025053	RGL2
MAPK signaling pathway_Homo sapiens_hsa04010	1/255	0.416960220023668781674786032453994266688823699951171875	0.427932857392712751032348705848562531173229217529296875	0.427300316614975972395740200227010063827037811279296875	0.438545061789054335665838380009518004953861236572265625	-0.08830688244675099	0.07724772210472794	DAXX
Neuroactive ligand-receptor interaction_Homo sapiens_hsa04080	1/277	0.443657583689988366248968532090657390654087066650390625	0.449419370491157044167351841679192148149013519287109375	0.45462165973656432083060963122989051043987274169921875	0.460525837135740523375915245196665637195110321044921875	-0.0573307457951882	0.04659282449604423	P2RY11
Pathways in cancer_Homo sapiens_hsa05200	1/397	0.56956488929863147152587998789385892450809478759765625	0.56956488929863147152587998789385892450809478759765625	0.58344799374932865276832671952433884143829345703125	0.58344799374932865276832671952433884143829345703125	-0.05438709473280207	0.03061354721003465	ADCY7
