Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Rheumatoid arthritis_Homo sapiens_hsa05323	15/90	0.00000000000000002328774299698976410857059882414943101227099590063047973576004778806236572563648223876953125	0.000000000000000258282240512068269309148048263793812070329637860244265112896755454130470752716064453125	0.0000000000000041447199282110922768568276892457637066951420777571879483502925722859799861907958984375	0.0000000000000459687119310684792705481156423814245116292280524117330742228659801185131072998046875	-1.4883757374182314	57.00271371978688	HLA-DRB5;ATP6V1G2;TNF;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;LTB;HLA-DOA;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514	17/142	0.00000000000000005234853721491914204885092920349004530528360049491769234730753623807686381042003631591796875	0.0000000000000005322101283516779986029375415813489069860264487656087428746332079754211008548736572265625	0.0000000000000068524282344034289931807666401949662509125314920066518453722892445512115955352783203125	0.000000000000069666353716434867610081551739907965942817831550559759534735349006950855255126953125	-1.4609894224986972	54.77045928377044	HLA-DRB5;HLA-B;HLA-C;HLA-A;HLA-G;HLA-E;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Asthma_Homo sapiens_hsa05310	13/31	0.0000000000000000000041402188899479268610978148179825226793957498083867936155937072850719005145947448909282684326171875	0.000000000000000000056122967174849681246745899298319570453962345758252183887393460537396094878204166889190673828125	0.0000000000000000126328530709727770250068070798687831082807660784510239704303558028186671435832977294921875	0.0000000000000001712453416287421022567052116141206816436490874451525900923343215254135429859161376953125	-1.1416752828613517	53.58286060802005	HLA-DRB5;TNF;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Inflammatory bowel disease (IBD)_Homo sapiens_hsa05321	13/65	0.0000000000000002734020905298152381345717825063276598524767031783699877678373013623058795928955078125	0.00000000000000222367033630916401571394101981931217463966704746269886783238689531572163105010986328125	0.00000000000004340765226071995035868627355608944959970869892362799191687372513115406036376953125	0.00000000000036468702738664854338090747725332165158663999537935751504846848547458648681640625	-1.430499322825287	51.26278451469836	HLA-DRB5;TNF;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
HTLV-I infection_Homo sapiens_hsa05166	19/258	0.000000000000006322859737225231863121812296835554730129401977689607150523443124257028102874755859375	0.000000000000045375816937734016343207661033046824243237897522629253899140167050063610076904296875	0.000000000000483665533097768455169360082676131880742402546768943238930660299956798553466796875	0.000000000003471011472819279893821109258446813033462119424399361378164030611515045166015625	-1.5433196697189897	50.458226680027856	HLA-DRB5;HLA-B;HLA-C;HLA-A;TNF;HLA-G;HLA-E;HLA-DMA;HLA-DMB;LTA;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Epstein-Barr virus infection_Homo sapiens_hsa05169	17/202	0.00000000000002050730638181856872719346005534831142396562896068612502631367533467710018157958984375	0.0000000000001389939654767702980991633556360117035467956203564909856140729971230030059814453125	0.00000000000142700528682396352232668490260610426735403410969382775874692015349864959716796875	0.00000000000967192472180686407549592274313150666413541056698477405006997287273406982421875	-1.5281281279321361	48.16353494521396	HLA-DRB5;HSPA1L;HLA-B;HLA-C;HLA-A;HLA-G;HLA-E;CSNK2B;HLA-DPB1;HLA-DRA;HLA-DQA2;HSPA1B;HLA-DQA1;HLA-DRB1;HSPA1A;HLA-DPA1;HLA-DQB1
Leishmaniasis_Homo sapiens_hsa05140	13/73	0.00000000000000137450279465968150042233636650516726590196513180242021689991815946996212005615234375	0.000000000000010480583809280071835150767405107803108366766771386568990465093520469963550567626953125	0.000000000000162992386316205952351959505377061284618449288341679448421928100287914276123046875	0.00000000000124281694566107034881836777789152563545270469003156676990329287946224212646484375	-1.3792635887785132	47.19934388368741	HLA-DRB5;TNF;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Influenza A_Homo sapiens_hsa05164	16/175	0.0000000000000341269696164571768826045627869923086350673925581933332296102889813482761383056640625	0.000000000000219131068063567124479346865257781609552002743956933272784226574003696441650390625	0.000000000002268127011345460076839879605514518879326446576527587239979766309261322021484375	0.000000000014563762914955060546163055393525768976825673917119274847209453582763671875	-1.503297783485434	46.61529257865334	HLA-DRB5;HSPA1L;TNF;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA2;HSPA1B;HLA-DQA1;HLA-DRB1;HSPA1A;HLA-DPA1;HLA-DQB1
Intestinal immune network for IgA production_Homo sapiens_hsa04672	12/48	0.000000000000000212658842106747513662672591621507339294390686972036075275127586792223155498504638671875	0.0000000000000018531699097873713313570228021681006373740769298252839547558323829434812068939208984375	0.00000000000004483856894098137787070913298897597727417189961141019693968701176345348358154296875	0.00000000000036468702738664854338090747725332165158663999537935751504846848547458648681640625	-1.2614857660984404	45.52303812248847	HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Systemic lupus erythematosus_Homo sapiens_hsa05322	14/135	0.000000000000256858355619573604294051818263413289084202972833992362211574800312519073486328125	0.00000000000156683596927939893570661815726206551706300995618903471040539443492889404296875	0.0000000000139164554164554218183991910092251105025840107742851614602841436862945556640625	0.0000000000848903780403780740615873454918524805556945267426272039301693439483642578125	-1.2725489606190368	36.8915145510826	HLA-DRB5;TNF;C2;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Tuberculosis_Homo sapiens_hsa05152	13/178	0.0000000001649588926284642206928681173167916367006125000216343323700129985809326171875	0.000000000958332614317744434051062873947644804584200528552173636853694915771484375	0.00000000461159026442144262095175979315232750455066934591741301119327545166015625	0.000000026791143440924573071319067713892680959730796530493535101413726806640625	-1.3170548587404896	29.66708848394341	HLA-DRB5;TNF;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
Natural killer cell mediated cytotoxicity_Homo sapiens_hsa04650	9/135	0.0000002622491510239831024228740995185571449610506533645093441009521484375	0.0000014542907465875425915128628384653808325310819782316684722900390625	0.00000286953823830458099663023342762446787901353673078119754791259765625	0.00001591289386696176792247194031748591669384040869772434234619140625	-1.3131201385200257	19.89898427141658	NCR3;HLA-B;HLA-C;HLA-A;TNF;HLA-G;MICA;MICB;HLA-E
Endocytosis_Homo sapiens_hsa04144	8/259	0.0003117741648142983990066312571798334829509258270263671875	0.0016537586133628001845707888861625178833492100238800048828125	0.00173216380053589310596129369201889858231879770755767822265625	0.00880516598605745638705943889590344042517244815826416015625	-1.4216458435903943	11.477275953674688	HSPA1L;HLA-B;HLA-C;HLA-A;HLA-G;HSPA1B;HSPA1A;HLA-E
Viral carcinogenesis_Homo sapiens_hsa05203	6/205	0.00233171373426559365438226478772776317782700061798095703125	0.01094111829155393865453671509158084518276154994964599609375	0.00861069860725059525730085141503877821378409862518310546875	0.038907601114243427209427039770162082277238368988037109375	-1.3463884713487453	8.16066487092151	HLA-B;HLA-C;HLA-A;GTF2H4;HLA-G;HLA-E
Spliceosome_Homo sapiens_hsa03040	5/134	0.0018996590153583133020465112394958850927650928497314453125	0.0092703359949485690527648529268844868056476116180419921875	0.00627473937931998480832529452300150296650826930999755859375	0.0306207281710815237829592661000788211822509765625	-1.2050261157672089	7.550791097301823	HSPA1L;DHX16;HSPA1B;HSPA1A;LSM2
Legionellosis_Homo sapiens_hsa05134	4/55	0.00046293445531647866263147417242862502462230622768402099609375	0.0023532501478587667699537977483714712434448301792144775390625	0.00150608342667504844884784898084717497113160789012908935546875	0.00798879035018938699064250386072671972215175628662109375	-0.9515712265986265	7.30609258524253	HSPA1L;TNF;HSPA1B;HSPA1A
Estrogen signaling pathway_Homo sapiens_hsa04915	4/99	0.00409573491855560502250543919444680796004831790924072265625	0.017230333105647720193243088715462363325059413909912109375	0.01109921212150159243459146551913363509811460971832275390625	0.04669323720079980588604229296834091655910015106201171875	-1.1353628698380702	6.242008329506323	GABBR1;HSPA1L;HSPA1B;HSPA1A
Hematopoietic cell lineage_Homo sapiens_hsa04640	4/88	0.0026809173481908477910951038580833483138121664524078369140625	0.01211377468441790332398522167522969539277255535125732421875	0.007514373248726537168895589502426446415483951568603515625	0.03525975139787067280661148060971754603087902069091796875	-1.02678979046866	6.080234571676343	HLA-DRB5;HLA-DRA;TNF;HLA-DRB1
NF-kappa B signaling pathway_Homo sapiens_hsa04064	4/93	0.0032736483993653872105744628839829601929523050785064697265625	0.01426375374009204548275686619263069587759673595428466796875	0.00903082497753368400317253161802000249736011028289794921875	0.03934859454496819619606640117126516997814178466796875	-0.999836458539929	5.720914437828264	CSNK2B;LTA;LTB;TNF
Measles_Homo sapiens_hsa05162	4/136	0.01233496789007281109473712632507158559747040271759033203125	0.04854406718028654588170667238955502398312091827392578125	0.0305644046054307332027644150684864143840968608856201171875	0.12028572135040481450030114274341030977666378021240234375	-1.1013358463393903	4.8407203136774966	HSPA1L;CSNK2B;HSPA1B;HSPA1A
Longevity regulating pathway - multiple species_Homo sapiens_hsa04213	3/64	0.00855389985984465750501470893141231499612331390380859375	0.03478585943003494052039314965441008098423480987548828125	0.01895541759295323036571545571860042400658130645751953125	0.07708536487800980718798626867283019237220287322998046875	-0.9175257599885235	4.368677770826754	HSPA1L;HSPA1B;HSPA1A
Protein processing in endoplasmic reticulum_Homo sapiens_hsa04141	4/169	0.025200366922722296225689575521755614317953586578369140625	0.09316499286582181904581290154965245164930820465087890625	0.05860805943845530385782893745272303931415081024169921875	0.2042909500426156321761794742997153662145137786865234375	-1.050368705687512	3.8662987279098733	HSPA1L;RNF5;HSPA1B;HSPA1A
MAPK signaling pathway_Homo sapiens_hsa04010	4/255	0.0868966000967544560662503272396861575543880462646484375	0.26503463029510110349207252511405386030673980712890625	0.17655452222743528434278914573951624333858489990234375	0.5009221328313280263699880379135720431804656982421875	-1.0048578502074084	2.4549042765397244	HSPA1L;TNF;HSPA1B;HSPA1A
Aminoacyl-tRNA biosynthesis_Homo sapiens_hsa00970	2/66	0.069623972712494097692115246900357306003570556640625	0.229570937052007539858067275417852215468883514404296875	0.11314564343462459039546530448205885477364063262939453125	0.3730748242979513573658323366544209420680999755859375	-0.6450586977482883	1.7188532950868836	VARS;VARS2
AGE-RAGE signaling pathway in diabetic complications_Homo sapiens_hsa04933	2/101	0.1418736870129674587648338501821854151785373687744140625	0.393377041263227977818672798093757592141628265380859375	0.21749306072889329488617704555508680641651153564453125	0.56455645550904220986154768979758955538272857666015625	-0.8320141965508568	1.6247724201912193	AGER;TNF
Adipocytokine signaling pathway_Homo sapiens_hsa04920	2/70	0.0770934404177462118123997925067669712007045745849609375	0.2475105192359220163123012525829835794866085052490234375	0.1243120222704401645064109516169992275536060333251953125	0.3991070188682552810632842010818421840667724609375	-0.5784287515919355	1.4823608103749886	RXRB;TNF
RNA degradation_Homo sapiens_hsa03018	2/77	0.090731666507443353708595168427564203739166259765625	0.269982032046538755754028215960715897381305694580078125	0.14445195258381726688412527437321841716766357421875	0.43666932714403128290570066383224911987781524658203125	-0.5837965511147306	1.4010234807775166	SKIV2L;LSM2
TNF signaling pathway_Homo sapiens_hsa04668	2/110	0.1623585993251467074482974339844076894223690032958984375	0.413475299894501435726823501681792549788951873779296875	0.245777274016760138852788486474310047924518585205078125	0.599696548600894718816789463744498789310455322265625	-0.7030555825038566	1.2781183593465142	LTA;TNF
Pertussis_Homo sapiens_hsa05133	2/75	0.08676548152771579314190830700681544840335845947265625	0.26503463029510110349207252511405386030673980712890625	0.1386267132461374285146149532010895200073719024658203125	0.433652795282788883213243025238625705242156982421875	-0.5139751880288994	1.2564362031217469	TNF;C2
Complement and coagulation cascades_Homo sapiens_hsa04610	2/79	0.09475036680665060995210069449967704713344573974609375	0.275227255962175565429106427473016083240509033203125	0.150328784754502564613432014084537513554096221923828125	0.43666932714403128290570066383224911987781524658203125	-0.4871840134888915	1.1480537870765064	CFB;C2
Steroid hormone biosynthesis_Homo sapiens_hsa00140	2/58	0.0554772575966168413064139031121158041059970855712890625	0.18800626185520152855445985551341436803340911865234375	0.09170548887631561896238707731754402630031108856201171875	0.310779712303069610701555802734219469130039215087890625	-0.3671373250458559	1.061681150405979	CYP21A2;HSD17B8
Thyroid hormone signaling pathway_Homo sapiens_hsa04919	2/118	0.180983946556557973028844799046055413782596588134765625	0.4416008295980013986792300784145481884479522705078125	0.271054571239360220236136456151143647730350494384765625	0.62393693756984813791888200285029597580432891845703125	-0.546725273521547	0.9345431758884089	RXRB;NOTCH4
Lysosome_Homo sapiens_hsa04142	2/123	0.19278304755567621242562381667084991931915283203125	0.45229868849600951552503147468087263405323028564453125	0.286859449401188626449510366001049987971782684326171875	0.648089867165648314539794228039681911468505859375	-0.4934001230099761	0.8122302637747443	NEU1;PPT2
Cytokine-cytokine receptor interaction_Homo sapiens_hsa04060	3/265	0.251523467767945929640660551740438677370548248291015625	0.53286364029890098681363497234997339546680450439453125	0.398828248073451352428975269504007883369922637939453125	0.69890048291725881401958986316458322107791900634765625	-0.5522212591728508	0.7621862645006766	LTA;LTB;TNF
ABC transporters_Homo sapiens_hsa02010	2/44	0.0336728779102418995794465672588557936251163482666015625	0.11737403157284320709408120819716714322566986083984375	0.05776821609481951058651105768149136565625667572021484375	0.2042909500426156321761794742997153662145137786865234375	-0.09711002792421314	0.32930618139394535	TAP2;TAP1
Primary immunodeficiency_Homo sapiens_hsa05340	2/37	0.0244179566893452625053750892902826308272778987884521484375	0.0930934598781288091817742724742856808006763458251953125	0.042937879744520547620201256222571828402578830718994140625	0.163700666525984583898889468400739133358001708984375	-0.03260220491888039	0.12103361511234945	TAP2;TAP1
Proteoglycans in cancer_Homo sapiens_hsa05205	2/203	0.38460644534060806076780636431067250669002532958984375	0.603192773521686209647896248498000204563140869140625	0.52326161813737781525190939646563492715358734130859375	0.73985611144736174171754328199313022196292877197265625	-0.04621753578722493	0.044162458611396935	IGF2;TNF
Proteasome_Homo sapiens_hsa03050	2/44	0.0336728779102418995794465672588557936251163482666015625	0.11737403157284320709408120819716714322566986083984375	0.05776821609481951058651105768149136565625667572021484375	0.2042909500426156321761794742997153662145137786865234375	0.020747033766753374	-0.07035448975787281	PSMB8;PSMB9
Pathways in cancer_Homo sapiens_hsa05200	1/397	0.92829290174778666955290873374906368553638458251953125	0.92829290174778666955290873374906368553638458251953125	0.9695439283342517367003665640368126332759857177734375	0.9695439283342517367003665640368126332759857177734375	1.1201226504796171	-0.08334605157879875	RXRB
PI3K-Akt signaling pathway_Homo sapiens_hsa04151	1/341	0.8956732801875186833484576709452085196971893310546875	0.90307553870146517471795277742785401642322540283203125	0.9495994497923379018544665086665190756320953369140625	0.96542610728887690019206502256565727293491363525390625	1.0441644946304347	-0.11504560040860562	TNXB
Neuroactive ligand-receptor interaction_Homo sapiens_hsa04080	1/277	0.8400729298628000218940314880455844104290008544921875	0.8540741453605134037019297466031275689601898193359375	0.9108297667657379026451280878973193466663360595703125	0.93379186172621875261512514043715782463550567626953125	0.9814888052940651	-0.17104068724679272	GABBR1
Metabolic pathways_Homo sapiens_hsa01100	6/1239	0.82866440924928197464538470740080811083316802978515625	0.84955510864212102628556522176950238645076751708984375	0.96574574895015274922371872889925725758075714111328125	0.9695439283342517367003665640368126332759857177734375	0.9186926245813243	-0.17265910999828912	ZNRD1;ATP6V1G2;CYP21A2;PPT2;AGPAT1;HSD17B8
MicroRNAs in cancer_Homo sapiens_hsa05206	2/297	0.58182322966140753717212419360294006764888763427734375	0.67950241254808252389096878687269054353237152099609375	0.728246450547708423783888065372593700885772705078125	0.79524471792149764581836279830895364284515380859375	0.53132090836735	-0.2877573503615871	TNXB;NOTCH4
Focal adhesion_Homo sapiens_hsa04510	1/202	0.73662858644836581856196744411136023700237274169921875	0.7615990470059375017086722436943091452121734619140625	0.82716748865021016978715806544641964137554168701171875	0.85520706453665795709895292020519264042377471923828125	1.0200178142686134	-0.3117903417337789	TNXB
cAMP signaling pathway_Homo sapiens_hsa04024	1/199	0.73133112019843016238240807069814763963222503662109375	0.7615990470059375017086722436943091452121734619140625	0.82255817837170408513003394546103663742542266845703125	0.85520706453665795709895292020519264042377471923828125	1.0537861629574432	-0.32971804919684156	GABBR1
RNA transport_Homo sapiens_hsa03013	1/172	0.67863629554366766694073476173798553645610809326171875	0.72625989523094258704105641299975104629993438720703125	0.7752467946151957445266589274979196488857269287109375	0.8296500784478411105737905018031597137451171875	0.8735774035649796	-0.3386597014989975	RPP21
Purine metabolism_Homo sapiens_hsa00230	1/176	0.687045897169878738708348464570008218288421630859375	0.72886608221500182036578507904778234660625457763671875	0.7829678897244505275665460430900566279888153076171875	0.83062680475115613365488798081059940159320831298828125	0.9229885930865079	-0.346447627323088	ZNRD1
Transcriptional misregulation in cancer_Homo sapiens_hsa05202	1/180	0.6952370684063275962927264117752201855182647705078125	0.73119760642734454858526760290260426700115203857421875	0.79042800794731704616680190156330354511737823486328125	0.83131221525493692592334582514013163745403289794921875	0.9591478225622191	-0.34865252198973	RXRB
Alzheimer's disease_Homo sapiens_hsa05010	1/168	0.67000248480511981341578575666062533855438232421875	0.7233655145683595133476728733512572944164276123046875	0.7672557528886179145644064192310906946659088134765625	0.82836461816293260884691562750958837568759918212890625	0.9615874975484493	-0.3850906548897559	TNF
Apoptosis_Homo sapiens_hsa04210	1/140	0.60276966672533538460498903077677823603153228759765625	0.67950241254808252389096878687269054353237152099609375	0.70294031620537900106882034378941170871257781982421875	0.79524471792149764581836279830895364284515380859375	0.7632904033349669	-0.38639297035186393	TNF
Osteoclast differentiation_Homo sapiens_hsa04380	1/132	0.58117697453220629189019064142485149204730987548828125	0.67950241254808252389096878687269054353237152099609375	0.68155063968144713459906824937206692993640899658203125	0.79524471792149764581836279830895364284515380859375	0.7240576822557113	-0.3929460789533691	TNF
Insulin signaling pathway_Homo sapiens_hsa04910	1/139	0.60013220227996300071282576027442701160907745361328125	0.67950241254808252389096878687269054353237152099609375	0.7003459084796161970842831578920595347881317138671875	0.79524471792149764581836279830895364284515380859375	0.7853177244027539	-0.40098740082660317	FLOT1
Tight junction_Homo sapiens_hsa04530	1/139	0.60013220227996300071282576027442701160907745361328125	0.67950241254808252389096878687269054353237152099609375	0.7003459084796161970842831578920595347881317138671875	0.79524471792149764581836279830895364284515380859375	0.8029160627443771	-0.40997320584691055	CSNK2B
Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932	1/151	0.63066664521665638520886432161205448210239410400390625	0.68697616711100073505491536707268096506595611572265625	0.73006072464924376408390571668860502541065216064453125	0.79524471792149764581836279830895364284515380859375	0.9043316383247395	-0.41687685617585735	TNF
Hepatitis B_Homo sapiens_hsa05161	1/146	0.61823580158063240475030397647060453891754150390625	0.67950241254808252389096878687269054353237152099609375	0.71804926694272397380558459190069697797298431396484375	0.79524471792149764581836279830895364284515380859375	0.8674196836633301	-0.4171294080635523	TNF
Signaling pathways regulating pluripotency of stem cells_Homo sapiens_hsa04550	1/142	0.607992914671046325025827172794379293918609619140625	0.67950241254808252389096878687269054353237152099609375	0.7080630429336294273667817833484150469303131103515625	0.79524471792149764581836279830895364284515380859375	0.8402065168347763	-0.41808008362706733	POU5F1
Hepatitis C_Homo sapiens_hsa05160	1/133	0.58393849137638154100926612954935990273952484130859375	0.67950241254808252389096878687269054353237152099609375	0.6843049948259427583963088181917555630207061767578125	0.79524471792149764581836279830895364284515380859375	0.7791330174965069	-0.41914210567321336	TNF
