Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
RIG-I-like receptor signaling pathway_Homo sapiens_hsa04622	1/70	0.212442132586183329845397338431212119758129119873046875	0.51898892674333563235222754883579909801483154296875	0.1839622469925366876619676759219146333634853363037109375	0.45651447505924214187444931667414493858814239501953125	-0.852785474314712	1.3210377364778754	FADD
Prostate cancer_Homo sapiens_hsa05215	1/89	0.261980890213521722120759704921511001884937286376953125	0.51898892674333563235222754883579909801483154296875	0.22744322237815683962480761692859232425689697265625	0.45651447505924214187444931667414493858814239501953125	-0.9800924957831687	1.3128179382728866	INS
Insulin secretion_Homo sapiens_hsa04911	1/85	0.25181358235717155036326175832073204219341278076171875	0.51898892674333563235222754883579909801483154296875	0.2184763892860022982400636237798607908189296722412109375	0.45651447505924214187444931667414493858814239501953125	-0.9111335060876302	1.2565134381270244	INS
Ribosome biogenesis in eukaryotes_Homo sapiens_hsa03008	1/89	0.261980890213521722120759704921511001884937286376953125	0.51898892674333563235222754883579909801483154296875	0.22744322237815683962480761692859232425689697265625	0.45651447505924214187444931667414493858814239501953125	-0.9178751269904737	1.2294787859228615	CSNK2B
Cardiac muscle contraction_Homo sapiens_hsa04260	1/78	0.2336876659985258897211934936422039754688739776611328125	0.51898892674333563235222754883579909801483154296875	0.202546039702185043385185281294980086386203765869140625	0.45651447505924214187444931667414493858814239501953125	-0.8304607466723835	1.207298766802921	TNNC1
Hypertrophic cardiomyopathy (HCM)_Homo sapiens_hsa05410	1/83	0.2466782998890622857768306630532606504857540130615234375	0.51898892674333563235222754883579909801483154296875	0.2139559815923908481227755373765830881893634796142578125	0.45651447505924214187444931667414493858814239501953125	-0.8355005544734984	1.1694252456016352	TNNC1
Dilated cardiomyopathy_Homo sapiens_hsa05414	1/90	0.2645013713109134467771355048171244561672210693359375	0.51898892674333563235222754883579909801483154296875	0.229669610787035238796960356921772472560405731201171875	0.45651447505924214187444931667414493858814239501953125	-0.8376372643968607	1.1139812052791456	TNNC1
Progesterone-mediated oocyte maturation_Homo sapiens_hsa04914	1/98	0.284362226519980831884737426662468351423740386962890625	0.51898892674333563235222754883579909801483154296875	0.2472625793095011015321205150030436925590038299560546875	0.45651447505924214187444931667414493858814239501953125	-0.8491388551221295	1.0677975516128821	INS
Longevity regulating pathway - mammal_Homo sapiens_hsa04211	1/94	0.274498758701008649385499893469386734068393707275390625	0.51898892674333563235222754883579909801483154296875	0.2385143606056649989710649606422521173954010009765625	0.45651447505924214187444931667414493858814239501953125	-0.8182710686534922	1.0578678256549472	INS
Melanogenesis_Homo sapiens_hsa04916	1/100	0.28924429384290828437542586470954120159149169921875	0.51898892674333563235222754883579909801483154296875	0.251600801957909847583749751720461063086986541748046875	0.45651447505924214187444931667414493858814239501953125	-0.8081141852494004	1.0024524264787986	WNT3
PI3K-Akt signaling pathway_Homo sapiens_hsa04151	2/341	0.323233168671466175592144054462551139295101165771484375	0.51898892674333563235222754883579909801483154296875	0.255002603733634314320255498387268744409084320068359375	0.45651447505924214187444931667414493858814239501953125	-0.8744110726878624	0.9875435417787264	OSM;INS
mRNA surveillance pathway_Homo sapiens_hsa03015	1/91	0.267013370653548742783556235735886730253696441650390625	0.51898892674333563235222754883579909801483154296875	0.23188990301485012945903463332797400653362274169921875	0.45651447505924214187444931667414493858814239501953125	-0.7223205643969016	0.9537929164715326	WDR82
NF-kappa B signaling pathway_Homo sapiens_hsa04064	1/93	0.272012036354854547237636097634094767272472381591796875	0.51898892674333563235222754883579909801483154296875	0.236312262169894149455018350636237300932407379150390625	0.45651447505924214187444931667414493858814239501953125	-0.7156825517294482	0.9317535283016634	CSNK2B
HIF-1 signaling pathway_Homo sapiens_hsa04066	1/103	0.296505927422082871114383806343539617955684661865234375	0.51898892674333563235222754883579909801483154296875	0.25806362627724788172400849362020380795001983642578125	0.45651447505924214187444931667414493858814239501953125	-0.7403460117636328	0.900029813757552	INS
Toll-like receptor signaling pathway_Homo sapiens_hsa04620	1/106	0.3036944505326368837216932661249302327632904052734375	0.51898892674333563235222754883579909801483154296875	0.26447340826313325834462375496514141559600830078125	0.45651447505924214187444931667414493858814239501953125	-0.7332835077146173	0.8738782864585177	FADD
Chagas disease (American trypanosomiasis)_Homo sapiens_hsa05142	1/104	0.298910189196812836609495889206300489604473114013671875	0.51898892674333563235222754883579909801483154296875	0.260206093432716112356928306326153688132762908935546875	0.45651447505924214187444931667414493858814239501953125	-0.6910577445408191	0.834529708819478	FADD
TNF signaling pathway_Homo sapiens_hsa04668	1/110	0.3131666730348474647627199374255724251270294189453125	0.51898892674333563235222754883579909801483154296875	0.27293798662907298169244540986255742609500885009765625	0.45651447505924214187444931667414493858814239501953125	-0.7030555825038566	0.8162614014922711	FADD
Insulin resistance_Homo sapiens_hsa04931	1/109	0.310810588383243990850957061411463655531406402587890625	0.51898892674333563235222754883579909801483154296875	0.2708305605076031241651435266248881816864013671875	0.45651447505924214187444931667414493858814239501953125	-0.6951750556441884	0.8123618221266752	INS
Oocyte meiosis_Homo sapiens_hsa04114	1/123	0.34308304996641447726091200820519588887691497802734375	0.51898892674333563235222754883579909801483154296875	0.29981334224639855090543960614013485610485076904296875	0.45651447505924214187444931667414493858814239501953125	-0.6120567238098235	0.6547677147131231	INS
Leukocyte transendothelial migration_Homo sapiens_hsa04670	1/118	0.33173183659192451155917069627321325242519378662109375	0.51898892674333563235222754883579909801483154296875	0.289590319433240817037500391961657442152500152587890625	0.45651447505924214187444931667414493858814239501953125	-0.5211857469759725	0.575091132767694	JAM2
AMPK signaling pathway_Homo sapiens_hsa04152	1/124	0.345330388730551718357020263283629901707172393798828125	0.51898892674333563235222754883579909801483154296875	0.301841105517667018798277922542183659970760345458984375	0.45651447505924214187444931667414493858814239501953125	-0.5382419098085951	0.5722876868717629	INS
Apoptosis_Homo sapiens_hsa04210	1/140	0.3802744459899820572701401033555157482624053955078125	0.51898892674333563235222754883579909801483154296875	0.3335362924280234064866590415476821362972259521484375	0.45651447505924214187444931667414493858814239501953125	-0.5732811980717015	0.554283840500756	FADD
Pathways in cancer_Homo sapiens_hsa05200	2/397	0.392137977450105978949324025961686857044696807861328125	0.51898892674333563235222754883579909801483154296875	0.31522419611895580171534447799785993993282318115234375	0.45651447505924214187444931667414493858814239501953125	-0.5882551607384472	0.5506900790462996	FADD;WNT3
Measles_Homo sapiens_hsa05162	1/136	0.371714697041348463013576974844909273087978363037109375	0.51898892674333563235222754883579909801483154296875	0.325743186847372634407093983099912293255329132080078125	0.45651447505924214187444931667414493858814239501953125	-0.546389793599482	0.540723000587667	CSNK2B
FoxO signaling pathway_Homo sapiens_hsa04068	1/133	0.36521853930672165677862039956380613148212432861328125	0.51898892674333563235222754883579909801483154296875	0.31984162874795785125314750985126011073589324951171875	0.45651447505924214187444931667414493858814239501953125	-0.5301314497001607	0.5339798683165868	INS
Axon guidance_Homo sapiens_hsa04360	1/127	0.352027052256041750322168581988080404698848724365234375	0.51898892674333563235222754883579909801483154296875	0.307890975568691327435288940250757150352001190185546875	0.45651447505924214187444931667414493858814239501953125	-0.4919052911635706	0.5135723681412444	NTNG1
Insulin signaling pathway_Homo sapiens_hsa04910	1/139	0.378145342867100164863103373136254958808422088623046875	0.51898892674333563235222754883579909801483154296875	0.33159607784758982074180266863550059497356414794921875	0.45651447505924214187444931667414493858814239501953125	-0.46899009460829977	0.4560819171788327	INS
Phospholipase D signaling pathway_Homo sapiens_hsa04072	1/144	0.388719268959176023070511973855900578200817108154296875	0.51898892674333563235222754883579909801483154296875	0.3412437788954927331275257529341615736484527587890625	0.45651447505924214187444931667414493858814239501953125	-0.4694547036249379	0.44358674929240444	INS
Signaling pathways regulating pluripotency of stem cells_Homo sapiens_hsa04550	1/142	0.384511127737892588474011290600174106657505035400390625	0.51898892674333563235222754883579909801483154296875	0.337400682116575978408690161813865415751934051513671875	0.45651447505924214187444931667414493858814239501953125	-0.45688114654727296	0.43667902713600293	WNT3
Hepatitis B_Homo sapiens_hsa05161	1/146	0.392899059096841918314879649187787435948848724365234375	0.51898892674333563235222754883579909801483154296875	0.34506569396078956568629791945568285882472991943359375	0.45651447505924214187444931667414493858814239501953125	-0.4580058639604948	0.42787024473781915	FADD
Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932	1/151	0.4032257302395387821292160879238508641719818115234375	0.51898892674333563235222754883579909801483154296875	0.354528536258117643598097856738604605197906494140625	0.45651447505924214187444931667414493858814239501953125	-0.41317886707182927	0.37527332099544775	INS
Adrenergic signaling in cardiomyocytes_Homo sapiens_hsa04261	1/148	0.397050686310240930065873499188455753028392791748046875	0.51898892674333563235222754883579909801483154296875	0.348866537933909703905754895458812825381755828857421875	0.45651447505924214187444931667414493858814239501953125	-0.38527832130896	0.3558782462317037	TNNC1
Jak-STAT signaling pathway_Homo sapiens_hsa04630	1/158	0.417392878823227564399900302305468358099460601806640625	0.5233974194767456733501376220374368131160736083984375	0.367558525545088332631138428041595034301280975341796875	0.460906722508920285719113962841220200061798095703125	-0.35458099777653324	0.30980711387467086	OSM
cGMP-PKG signaling pathway_Homo sapiens_hsa04022	1/167	0.435121768349295223732298154573072679340839385986328125	0.52439533137020066799749429264920763671398162841796875	0.383944463214336784151470283177332021296024322509765625	0.463237904971270764153956633890629746019840240478515625	-0.30467820412914604	0.2535316789549258	INS
Hippo signaling pathway_Homo sapiens_hsa04390	1/153	0.407307765292238055376827787767979316413402557373046875	0.51898892674333563235222754883579909801483154296875	0.35827718295788624214281981039675883948802947998046875	0.45651447505924214187444931667414493858814239501953125	-0.2691394420064695	0.2417373324761011	WNT3
Protein processing in endoplasmic reticulum_Homo sapiens_hsa04141	1/169	0.438988741064744558695309706308762542903423309326171875	0.52439533137020066799749429264920763671398162841796875	0.38753060441235065436416107331751845777034759521484375	0.463237904971270764153956633890629746019840240478515625	-0.2625665618379317	0.2161661962966056	MAN1A2
RNA transport_Homo sapiens_hsa03013	1/172	0.444740344326625847148903858396806754171848297119140625	0.52439533137020066799749429264920763671398162841796875	0.3928726535832296473671476633171550929546356201171875	0.463237904971270764153956633890629746019840240478515625	-0.26637332322574225	0.2158328909786526	TACC3
Alzheimer's disease_Homo sapiens_hsa05010	1/168	0.43705852627548136268842426943592727184295654296875	0.52439533137020066799749429264920763671398162841796875	0.38574002000748242036110013941652141511440277099609375	0.463237904971270764153956633890629746019840240478515625	-0.2398980692378576	0.19856079282252106	FADD
Calcium signaling pathway_Homo sapiens_hsa04020	1/180	0.459795436635143495163191573738004080951213836669921875	0.5264324564373381587500944078783504664897918701171875	0.40690256346185227354084190665162168443202972412109375	0.465873949470816339779588588498882018029689788818359375	-0.24377582390084504	0.18940737738682561	TNNC1
Epstein-Barr virus infection_Homo sapiens_hsa05169	1/202	0.499154011947944564742130069134873338043689727783203125	0.55332622418050669832467747255577705800533294677734375	0.44391410232223049714406215571216307580471038818359375	0.4924198878188483785578455353970639407634735107421875	-0.2189886870908778	0.15216222846978025	CSNK2B
Huntington's disease_Homo sapiens_hsa05016	1/193	0.48340653237244868289934629501658491790294647216796875	0.5455588008203349215108346470515243709087371826171875	0.42904635654969902613942167590721510350704193115234375	0.484209459534660380253257017102441750466823577880859375	-0.1900354983172264	0.13813629013963494	DNAH1
Tuberculosis_Homo sapiens_hsa05152	1/178	0.456069804512829690690267625541309826076030731201171875	0.5264324564373381587500944078783504664897918701171875	0.40342424856654435227909516470390371978282928466796875	0.465873949470816339779588588498882018029689788818359375	-0.1721019686244928	0.1351188735168538	FADD
Viral carcinogenesis_Homo sapiens_hsa05203	1/205	0.50429731824046175603371011675335466861724853515625	0.55332622418050669832467747255577705800533294677734375	0.448787745860216247262286515251616947352886199951171875	0.4924198878188483785578455353970639407634735107421875	-0.1762318920836028	0.12064646194684846	GTF2A1L
Rap1 signaling pathway_Homo sapiens_hsa04015	1/211	0.514428302858378483364276689826510846614837646484375	0.55451275815136591429421741850092075765132904052734375	0.45841356640454200555012675977195613086223602294921875	0.49446140781977743205999331621569581329822540283203125	-0.15217744786326812	0.10115221057506278	INS
Regulation of actin cytoskeleton_Homo sapiens_hsa04810	1/214	0.5194170139645706285591586492955684661865234375	0.55451275815136591429421741850092075765132904052734375	0.4631663820083991023324188063270412385463714599609375	0.49446140781977743205999331621569581329822540283203125	-0.11544873122904635	0.07562448627738871	INS
MAPK signaling pathway_Homo sapiens_hsa04010	1/255	0.58274130551291125623691868895548395812511444091796875	0.610210237354488871375224334769882261753082275390625	0.524278343244413580492846449487842619419097900390625	0.54934124846702669930920137630891986191272735595703125	-0.1137666315512137	0.06143533724197212	NF1
HTLV-I infection_Homo sapiens_hsa05166	1/258	0.58703769669545768916663064374006353318691253662109375	0.610210237354488871375224334769882261753082275390625	0.52848018839865862350535508085158653557300567626953125	0.54934124846702669930920137630891986191272735595703125	-0.069501675736038	0.03702119642516365	WNT3
Cytokine-cytokine receptor interaction_Homo sapiens_hsa04060	1/265	0.59689382705175864085589410024113021790981292724609375	0.6123975628193367715113026861217804253101348876953125	0.53814780563868136464833469290169887244701385498046875	0.5521256707202055746819269188563339412212371826171875	-0.0463272868433599	0.023905622430966084	OSM
MicroRNAs in cancer_Homo sapiens_hsa05206	1/297	0.63907808378003838623016008568811230361461639404296875	0.64727139254644916466219228823320008814334869384765625	0.57999440214998376763588794347015209496021270751953125	0.58743022781857323622034527943469583988189697265625	-0.048478381875799066	0.021705159755466375	WNT3
Metabolic pathways_Homo sapiens_hsa01100	2/1239	0.92936824628322856067796919887769035995006561279296875	0.929368246283228671700271661393344402313232421875	0.89164554845163712659683596939430572092533111572265625	0.89164554845163712659683596939430572092533111572265625	-0.07462282299951006	0.005466138853854014	MAN1A2;GLYCTK
